ImageName,LocalEnergy_0_1,LocalEnergy_0_2,LocalEnergy_0_3,LocalEnergy_0.7853981633974483_1,LocalEnergy_0.7853981633974483_2,LocalEnergy_0.7853981633974483_3,LocalEnergy_1.5707963267948966_1,LocalEnergy_1.5707963267948966_2,LocalEnergy_1.5707963267948966_3,LocalEnergy_2.356194490192345_1,LocalEnergy_2.356194490192345_2,LocalEnergy_2.356194490192345_3,MeanAmplitude_0_1,MeanAmplitude_0_2,MeanAmplitude_0_3,MeanAmplitude_0.7853981633974483_1,MeanAmplitude_0.7853981633974483_2,MeanAmplitude_0.7853981633974483_3,MeanAmplitude_1.5707963267948966_1,MeanAmplitude_1.5707963267948966_2,MeanAmplitude_1.5707963267948966_3,MeanAmplitude_2.356194490192345_1,MeanAmplitude_2.356194490192345_2,MeanAmplitude_2.356194490192345_3,class
MaI843_259_0_7.png,862066,458430,25176633,27460821,30732168,10102219,836311,534568,25802945,27797571,30879123,9314986,66428956,109456,33900779,35657331,18337692,60499435,66436809,138810,33881777,35662725,18347683,60576202,good
MaI843_261_0_5.png,1434514,474002,19437188,21612507,27760956,23331406,1433584,920284,21377937,21732466,27561272,22914715,66031718,109148,28594248,30061527,15465380,54679538,66042092,247798,28620221,30078160,15493314,54618861,good
MaI843_259_0_4.png,1477979,586401,25254057,27344349,30358692,11574542,1446203,654961,25769257,27465166,30492445,11038738,65784469,142041,32774771,34448245,17725616,58547856,65800333,167283,32751023,34450056,17732435,58574612,good
MaI843_260_0_7.png,917999,288510,21061411,24521127,29874572,14544759,901654,570607,21732103,24270327,29473868,14546311,66457811,60436,31880801,33533017,17246184,59842585,66470416,150659,31889603,33545769,17268992,59687175,good
MaI843_262_0_5.png,873332,337713,26943559,28615532,31624326,8635962,858311,528985,27551007,28514410,31506578,8328483,66388910,79429,34594759,36389686,18711844,60660172,66392767,141943,34600927,36399456,18731182,60577287,good
MaI843_262_0_8.png,656284,357967,30001749,29994744,31039246,5906368,646467,487141,30099486,30141998,30946506,5715526,66587296,91101,39319195,41351380,21267352,62217748,66591993,133299,39286922,41359550,21280208,62083248,good
MaI843_262_0_4.png,1348214,427060,22880414,26866744,30609788,11980545,1311433,557987,23660755,27105269,30529528,11470064,65903840,100858,31848570,33495586,17226472,58755063,65912141,132167,31837541,33503929,17245730,58728056,good
MaI843_263_0_3.png,1489075,347328,19611414,23108553,28766071,17778776,1487450,420422,21738360,23144565,28727703,17545788,65536991,74940,30456542,32062301,16484853,57597308,65539548,90396,30465432,32064955,16490727,57594608,good
MaI843_262_0_6.png,1168647,379410,28249584,30270113,32460818,7046625,1166746,540957,28521425,30444832,32677014,6891409,66168217,92242,36090718,37955077,19521266,60869961,66174174,148463,36081333,37963194,19535050,60781861,good
MaI843_263_0_6.png,785990,183381,21466959,24708628,29944358,13426475,782566,267488,22712853,24934181,30013836,13156513,66383022,41367,32599831,34344566,17649476,60711265,66382354,60170,32603629,34344535,17652080,60707981,good
MaI843_263_0_0.png,2015320,375438,20127153,23298235,28477655,17849081,2019837,447560,21596247,23515489,28606239,17692154,64470180,74450,29945539,31512463,16203819,56612023,64466993,107936,29967113,31514933,16210177,56572916,good
MaI843_263_0_4.png,770767,192108,21750952,26189216,30797778,12811628,769247,416755,22792970,26329397,30814624,12455982,66464551,42514,32070402,33779128,17358100,59897362,66463695,95773,32117724,33782683,17367964,59862790,good
MaI843_262_0_7.png,756818,378900,29698880,30610958,31755271,6021681,735858,482428,29840789,30752099,31864587,5913976,66537130,101298,38388466,40358256,20760873,61932217,66541692,132496,38351157,40366395,20773299,61836412,good
MaI843_263_0_5.png,865701,156582,20281474,23626290,29270825,16649211,857254,318735,22054586,23771139,29297511,16402805,66302935,31020,31287194,32963494,16938659,59060937,66301862,67957,31315540,32964861,16943757,59050467,good
MaI843_263_0_2.png,2268233,520634,20718952,24501051,29284518,15851841,2270657,535821,22087042,24588712,29261112,15598463,64474367,104484,30265396,31837525,16373954,56790683,64480657,121773,30267830,31843612,16386432,56761355,good
MaI843_263_0_1.png,1694900,399887,21498721,25120500,29614508,15398273,1715494,495372,22530548,25183394,29550683,15131287,65012498,81485,30571989,32170876,16541144,57258425,65011876,113182,30587966,32176736,16554115,57199045,good
MaI843_265_0_5.png,877917,285719,28398515,29969737,32552630,5831873,873239,476602,28166286,30075803,32436693,5698882,66330113,69053,36963747,38909601,20000610,62480093,66330279,127902,36978932,38917715,20015641,62356212,good
MaI843_264_0_1.png,2067428,466390,27519210,28806989,30733527,8991030,2079536,451224,27965839,28880922,30586742,8834978,64071544,92676,35120264,36966035,19003057,59238604,64071558,102048,35110825,36973538,19022114,59096246,good
MaI843_265_0_2.png,1727583,401411,26297104,28672571,31706544,7236999,1698960,433777,26631563,28758763,31630401,7113410,65076527,83443,34972696,36820209,18928242,60964261,65079296,99187,34969559,36824569,18937787,60855718,good
MaI843_265_0_6.png,1317356,322961,27587107,29490731,31986023,6839735,1314918,634944,27594311,29443816,31884720,6753327,65882734,75009,36206755,38116139,19597351,61517759,65882676,188974,36256941,38121274,19606348,61447183,good
MaI843_264_0_5.png,751868,284062,27057474,28650044,31907722,8072506,750837,446554,27416151,28789519,31841243,7991839,66467080,71236,35052948,36899236,18966490,61432748,66462259,114432,35061539,36903615,18975851,61292079,good
MaI843_265_0_7.png,512963,228613,28963644,30468871,32517384,5076951,505990,432284,28704040,30421776,32277283,4955694,66690383,62213,38498164,40523555,20828428,63530241,66697638,128426,38490078,40533276,20847601,63393560,good
MaI843_264_0_0.png,4315380,748973,27039129,28390972,29646567,9335638,4302036,473148,27234344,28614224,29569372,9247106,59936696,137097,32882629,34592602,17789831,55057278,59940400,105744,32850336,34595554,17799278,54960812,good
MaI843_265_0_3.png,1152768,264402,27191193,29005446,32129627,7111810,1158737,497957,27139853,29049053,31947003,7043914,65859564,56526,35696939,37589640,19322911,61692674,65860873,122941,35717633,37594551,19334789,61594896,good
MaI843_264_0_6.png,949083,335196,26645473,28346588,31710206,8583654,942625,388409,26987511,28390499,31477023,8530676,66255987,83796,35103837,36943838,18993516,61304682,66253245,97481,35094949,36947619,19001141,61156706,good
MaI843_264_0_8.png,627278,301143,27513275,29608519,32315182,6520705,620496,381000,28075121,29574063,31904701,6474643,66588156,75999,36599177,38521207,19803340,62487647,66587228,92250,36579165,38523249,19808643,62369277,good
MaI843_263_0_7.png,375922,119910,24294648,27260251,31322483,9162393,384915,257148,24756410,27402703,31369996,8807574,66787804,27746,34314932,36157605,18576057,62332835,66786543,62054,34337220,36157859,18580800,62302018,good
MaI843_265_0_8.png,773767,278536,28772945,30373971,32443769,5285336,768174,485962,28716763,30210766,32320023,5211318,66506977,71276,38093183,40097153,20610053,63089828,66512486,143176,38093431,40104110,20623807,62973726,good
MaI843_266_0_2.png,1762348,555891,24174751,26892834,30478419,11356757,1738965,614675,24527596,27113665,30494339,10855595,65352198,132555,32763071,34424050,17711313,58946329,65368079,168599,32731372,34438291,17734407,58916967,good
MaI843_264_0_7.png,553513,305858,27415516,29480473,32406410,6504259,553810,370739,27910796,29404066,32054086,6470377,66624487,81914,36659952,38583439,19831316,62794953,66621318,90899,36642630,38586546,19840618,62623321,good
MaI843_265_0_4.png,862338,220788,27806668,29626352,32633899,5927407,863708,444322,27557133,29659930,32467369,5793129,66300634,49670,36685362,38634428,19855383,62743607,66303184,122334,36716031,38640668,19868071,62637523,good
MaI843_264_0_4.png,716840,262549,27825896,29463915,32523513,7706156,704117,399102,28054911,29596094,32366478,7495365,66571674,63433,35744206,37626445,19341423,61563760,66565767,98104,35742239,37629412,19350670,61394439,good
MaI843_266_0_0.png,1586490,381965,23400061,22296836,27627398,20156325,1554578,336340,21338482,21216208,27046223,20442582,65085390,81345,30457311,32047944,16475360,57429515,65095136,90898,30447990,32053886,16485935,57591728,medium
MaI843_265_0_0.png,1719907,315286,22331767,24033254,29047170,13928053,1704183,309568,22415009,24059036,28915538,13908877,64758649,63370,32152515,33847560,17398892,59600381,64766899,71422,32136345,33850526,17406296,59481667,good
MaI843_266_0_5.png,962171,404579,24791932,27737266,31147460,9346246,963457,528032,25043425,27737839,31099759,8957847,66342421,106693,34200890,35952704,18497096,60944912,66350585,144968,34188317,35966759,18519415,60874415,good
MaI843_266_0_7.png,1126343,458858,26240892,28635118,31663851,7922817,1106756,619188,26764410,28818278,31469015,7553222,66162597,125304,35111756,36893114,18985069,60969187,66180058,180940,35091902,36909406,19009091,60861832,good
MaI843_267_0_1.png,2471862,602659,22985385,25990971,29583751,14383638,2458366,734058,23463463,25836064,29188614,14192004,64297222,126879,30197919,31733081,16328987,56032894,64306344,186310,30191839,31755542,16364428,55821658,medium
MaI843_266_0_3.png,1182154,421455,24261934,26461474,30430033,11802030,1184495,601299,23996877,26588189,30488648,11529100,66109890,109405,33418050,35141112,18079125,59943232,66122369,158971,33418561,35146859,18091118,59929976,good
MaI843_266_0_4.png,1200204,438925,24034575,26816452,30701140,10859209,1178673,588307,23894246,26928277,30692614,10452667,66164302,115609,33299923,34998502,18004030,60109683,66179601,153929,33281714,35013071,18026562,60053589,good
MaI843_266_0_6.png,1443051,427682,24497626,27389829,30863280,9673583,1430369,559644,24835687,27316522,30796007,9387565,65765975,106500,33776208,35516037,18271194,60442191,65776525,150548,33766071,35529320,18290917,60396659,good
MaI843_267_0_0.png,2047733,494996,21861142,22829081,28193760,17370523,2049325,412917,21386246,23798666,28403326,16973041,64386919,99450,30566120,32143903,16530278,57480135,64402065,91983,30534938,32154148,16547688,57172511,medium
MaI843_267_0_2.png,2687776,652688,21403828,22083633,27297355,22333820,2679954,680847,21574158,22452328,27254101,22032885,64183612,139956,28277394,29721671,15292585,53733172,64190034,159925,28269940,29736870,15317449,53625735,medium
MaI843_268_0_8.png,574602,294028,26630378,28816202,31935315,6842101,555312,502189,27098605,28883089,31957383,6598249,66676768,67032,35893486,37754874,19413513,62571725,66685388,138625,35880953,37766797,19430185,62499307,good
MaI843_269_0_8.png,542900,259903,29458986,30575719,32298020,5280531,532929,588731,29638771,30593267,32316777,5102009,66690498,61689,38840628,40882177,21015910,63316203,66695445,177217,38869469,40892525,21033423,63208123,good
MaI843_269_0_5.png,717053,268144,27663244,29434817,32747580,6403049,708369,448898,28195063,29573442,32712026,6162965,66449043,61962,36731594,38661567,19871312,62790455,66451763,118944,36736107,38668150,19885728,62665139,good
MaI843_268_0_6.png,1159540,441968,21262342,23297683,28661157,17574598,1148463,618022,22046039,23147729,28629093,17319222,66197174,105578,31187628,32790247,16864317,58446986,66201489,152796,31183073,32799359,16877675,58467998,good
MaI843_269_0_6.png,797442,254812,28519369,30534920,33406414,5623952,793098,419810,28999616,30587242,33277961,5504529,66399974,57406,37673861,39670474,20387636,63122128,66401356,117624,37677424,39674304,20397893,63028041,good
MaI843_269_0_7.png,643307,242562,29333244,30814925,32704646,5464818,623560,666378,29462812,30799998,32563891,5339639,66603117,52702,38417714,40437641,20790942,62993016,66608918,193044,38463492,40445678,20804473,62897267,good
MaI843_268_0_7.png,705576,369115,24169039,26569831,30685882,10668747,689262,571472,24766560,26558893,30450850,10428919,66594522,83853,33900805,35646105,18328592,61251695,66601358,158186,33894060,35657687,18347114,61208785,good
MaI843_269_0_4.png,967872,314373,27721255,28768455,31788293,6860295,953500,627337,28237956,28839024,31751378,6640634,66186056,67637,35529321,37395175,19225525,61819251,66192058,170091,35555642,37398866,19236854,61701070,good
MaI843_269_0_3.png,1533693,405963,27345654,28366330,30994976,7813347,1511154,692112,27875373,28449996,30907081,7585258,65444107,86173,34391778,36194204,18610906,60426101,65449488,185934,34427323,36200618,18624053,60336878,good
MaI843_271_0_6.png,1455753,464921,21721004,23278255,28636254,18688216,1424914,659760,22229005,23207504,28511828,18332858,65983099,105617,30520504,32082017,16504760,57429214,65999250,173236,30515125,32098736,16530598,57405606,good
MaI843_271_0_5.png,1206652,439101,21003539,23996496,29189006,16695001,1186938,629217,22178709,23859104,28916888,16326555,66142756,94497,31073063,32648892,16796220,58343169,66166366,161325,31046507,32672994,16832544,58288829,good
MaI843_270_0_6.png,1353474,485740,29127606,27426329,29591999,5443248,1347771,449074,29120013,27398788,29526665,5367395,65592614,108062,41141062,43299541,22256833,62038504,65588493,119276,41134123,43306308,22271821,61905211,good
MaI843_271_0_8.png,1763662,562359,23091454,23426137,28482193,21014649,1771924,966587,23100519,23118167,28174204,20714221,65699912,127997,29183740,30657361,15777131,55042025,65721592,267979,29199813,30680377,15811106,55025489,good
MaI843_270_0_5.png,1564929,539102,29421462,28176562,29673096,6314956,1547565,506396,29521985,28243903,29527226,6243239,65205591,120690,39854098,41935852,21560172,61159618,65200967,133660,39850337,41943697,21576078,60996331,good
MaI843_273_0_5.png,1120633,508870,22691716,24910493,29662125,15642934,1098386,535688,23021658,24908657,29402425,15485214,66136713,111930,31279102,32883595,16912885,58389774,66144480,131920,31256668,32895341,16934829,58249234,good
MaI843_273_0_8.png,2387915,960698,24513147,26185371,29664906,14990784,2378473,992292,24775213,26143614,29480191,14849237,65327939,237892,30627959,32150537,16558910,56058140,65343969,289162,30614233,32169168,16584567,55933097,good
MaI843_274_0_0.png,1936023,336430,22435145,24107108,28593605,16101757,1946828,429615,23244575,24174242,28590238,15964075,64378081,64498,30710703,32336620,16622413,57118983,64381996,101371,30724415,32338544,16627424,57095101,good
MaI843_272_0_7.png,1454791,728249,23897133,25412642,29706464,14138509,1435878,878025,23734849,25384593,29526736,13946969,65847663,197401,31933351,33507122,17248592,58632547,65862944,268603,31914657,33532501,17281228,58513825,good
MaI843_273_0_3.png,397215,233907,22678621,25241202,30101358,12835370,398129,268388,23092385,25244032,30053550,12733318,66767925,51189,33161129,34920764,17946480,61415544,66767845,62802,33145475,34923912,17956860,61325350,good
MaI843_272_0_2.png,2901887,768388,23652347,26587055,29860106,11943818,2886413,550691,24388602,26732010,29780899,11748213,63207605,159442,31347657,32957803,16954162,57019158,63209391,130041,31322902,32963268,16966413,56950957,good
MaI843_272_0_4.png,1902336,674011,22832760,25732821,29871550,12860878,1860768,584425,23491761,25794706,29770391,12598264,65024126,154139,31872744,33465259,17214690,58634292,65036296,150955,31822947,33479132,17237019,58561282,good
MaI843_273_0_6.png,1628187,649653,23025493,25589405,29738542,14166648,1612592,626309,23656158,25503343,29621739,14172544,65694307,161133,31638625,33253177,17107998,58473236,65703896,162633,31613844,33267125,17129355,58316736,good
MaI843_272_0_5.png,1760037,764828,23117324,25719995,29918408,12732868,1733734,647603,23494577,25766383,29641055,12493801,65243911,184382,32080504,33661459,17319602,58883390,65259524,171281,32020937,33683291,17351959,58781145,good
MaI843_273_0_7.png,1725598,649655,23554548,25676618,29778731,14435626,1736586,694095,23890569,25641095,29648926,14385788,65805922,153593,31324020,32924476,16942937,57916142,65819028,189447,31318333,32940265,16965594,57752444,good
MaI843_272_0_6.png,1754742,720290,23648183,26368079,30304105,10952741,1741434,568504,24011840,26296092,30151920,10812759,65356536,177524,32974983,34629107,17815767,60011527,65364406,161262,32924856,34647452,17839064,59916449,good
MaI843_273_0_4.png,448875,283003,23095933,26265833,30615579,11873107,439052,357811,23622075,26012383,30406482,11803507,66727727,65153,33039879,34778665,17876393,61136861,66726056,90221,33025823,34783715,17891274,61020375,good
MaI843_273_0_1.png,417135,118262,24881334,25638880,30413000,12877805,420121,237330,25037884,25806433,30456516,12586583,66734561,24640,34037906,35872092,18432430,61131537,66732799,59612,34045492,35873147,18438408,61019105,good
MaI843_273_0_2.png,982220,285801,24303877,26257173,30409375,11865164,981740,296079,24493881,26268971,30416070,11664787,66137938,61885,33432733,35218943,18097781,60616116,66133392,66639,33439987,35220823,18103848,60520445,good
MaI843_275_0_0.png,1482756,357163,27267412,28901611,31491598,8102007,1468347,607495,27496112,29036578,31502105,7752243,65301256,72689,34989414,36809901,18929446,60267259,65307529,163641,34998688,36822884,18955237,60130851,good
MaI843_275_0_2.png,1422367,406527,28248187,29961682,32068105,7885009,1404655,662439,28531666,30002543,31947165,7607636,65737863,82909,35648217,37491504,19283973,60157159,65745037,181355,35656612,37505379,19310651,59986586,good
MaI843_275_0_6.png,898530,283389,27760925,29663454,31992970,6819025,883767,527417,28276628,29595030,31901937,6713406,66357622,63999,36542717,38458696,19774320,62012067,66360671,146267,36551458,38469058,19792615,61861664,good
MaI843_275_0_4.png,445254,191549,28238739,29838826,32645210,7000298,432274,485719,28620400,29893016,32368575,6707851,66776972,41189,36690777,38614756,19850378,62338628,66783772,143033,36705274,38624558,19875157,62107907,good
MaI843_275_0_1.png,966456,242971,27973354,29461248,32152013,7839095,959220,689476,28069221,29569870,32039385,7445279,66185680,51261,35513676,37363432,19213515,60804973,66186542,187732,35546175,37377354,19241861,60614913,good
MaI843_274_0_5.png,965870,324249,21986213,24061640,29304458,15535825,955342,463702,22953045,24121224,29180763,15306133,66183298,70839,31864177,33546936,17243498,59395513,66184008,107426,31876003,33551994,17258701,59352707,good
MaI843_274_0_6.png,1363597,399714,22399803,23810017,28882954,16111442,1355780,532117,23201617,23766454,28873962,15871750,65834253,88436,31584279,33236675,17091160,58620580,65836048,134419,31595581,33245968,17106576,58592234,good
MaI843_275_0_3.png,710102,291380,28251981,29810394,32465824,7295629,689563,603498,28422183,29933534,32331283,6889609,66498322,62966,36282575,38169374,19623854,61626113,66501347,167722,36300313,38181104,19652539,61395627,good
MaI843_275_0_5.png,591692,233316,28058185,29615777,32177169,7785099,572852,589590,28368285,29520209,31871038,7522431,66648144,49234,36034477,37903289,19489141,61458921,66658356,160548,36034535,37915863,19514598,61266941,good
MaI843_276_0_1.png,2541948,643779,23261166,20340914,25578140,28360392,2525840,524458,22925903,20397534,25485588,28056831,64340888,128969,27060842,28430296,14627790,51844786,64359390,119026,27021247,28442926,14649444,51817601,good
MaI843_275_0_7.png,594801,303344,28855278,30072859,31929576,6550848,579417,687380,28973091,29998408,31546270,6316761,66675265,71634,37657028,39597055,20363334,62188870,66679901,196404,37681635,39616978,20397876,61921881,good
MaI843_278_0_7.png,800522,330291,25171618,27105998,30861097,10854596,794908,406206,25533897,27244002,30867920,10648657,66465662,80041,33590414,35351866,18177659,60424008,66473550,107910,33568703,35354730,18182578,60441957,good
MaI843_276_0_5.png,1849168,683213,21557085,20503463,26848022,24267341,1828799,574187,20798256,19275341,26308520,24674178,65451022,158883,29145189,30599205,15746468,55462389,65470475,139497,29085710,30612843,15764456,55558572,good
MaI843_278_0_4.png,1354655,433607,23577573,25522414,29759616,14051401,1339499,382584,23696338,25688702,29836713,13751406,65680697,100497,31765439,33429588,17188626,58637373,65681555,95250,31751142,33431366,17194117,58664054,good
MaI843_277_0_0.png,2063911,389975,22340692,21199522,26456763,23279795,2072027,432318,22941808,21688853,26722805,22950719,64320551,76173,28880622,30392864,15626793,54744997,64331297,92270,28871542,30396795,15634815,54693559,good
MaI843_276_0_6.png,2038807,709619,21656892,20629670,26860830,24226023,2041565,599192,20934689,19289349,26132084,24726357,65270681,173855,29019930,30465018,15678646,55199659,65284683,143966,28964603,30482135,15700366,55320299,good
MaI843_277_0_1.png,2227797,463764,22197641,22088393,27093592,22362341,2184091,625473,23162987,22228737,27120561,22073605,64581135,91974,28652515,30128995,15501730,54088463,64598267,145555,28654485,30140879,15523161,54020277,good
MaI843_277_0_4.png,764441,212797,22545584,25584065,30201330,13995174,752105,495428,23518744,25453064,29913146,13906421,66569645,47105,31933538,33617865,17284970,59449400,66579563,121422,31932628,33624938,17300614,59373461,good
MaI843_277_0_7.png,616724,251771,25732877,27701582,31214541,9452117,610013,539522,25944328,27853454,31280520,9257623,66677754,61923,34232443,36037714,18530247,61091519,66683315,138316,34258494,36044264,18542462,60969145,good
MaI843_277_0_5.png,750216,216536,23841407,26804665,30817712,11392781,746628,530695,24469613,26781795,30646958,11260481,66573136,49472,32991657,34735501,17858742,60362697,66580808,140193,33016125,34740263,17870534,60257791,good
MaI843_278_0_5.png,1166613,341232,24170279,26486404,30410323,11767342,1163646,391561,24287332,26679708,30540376,11460241,65945283,80026,32701401,34429392,17699313,59753898,65942294,103223,32707332,34430288,17701284,59803713,good
MaI843_277_0_6.png,1242096,366111,24264567,27127348,30848779,10614218,1230469,576871,24899087,27038297,30704175,10566736,66093768,89177,33173835,34912052,17953321,60031940,66102209,149193,33188643,34918445,17965549,59926150,good
MaI843_278_0_8.png,796843,356699,26624414,28500893,31581223,8887547,790027,464304,27124639,28537044,31563918,8793242,66440669,92417,34968046,36792887,18921297,61040821,66446373,135186,34953565,36796314,18929844,61019498,good
MaI843_277_0_2.png,2261106,489477,21637973,22775184,27930376,19572017,2285660,660002,22871248,22931093,27889336,19394304,64773706,101719,29560799,31085138,15994056,55570995,64786926,153380,29562538,31093055,16009882,55494160,good
MaI843_278_0_3.png,1805044,510884,23176522,24492450,28948216,16950394,1798549,480830,23107153,24361805,28823303,16864522,65146840,115722,30543584,32119356,16521868,56845328,65158757,112950,30507185,32123185,16528649,56897660,good
MaI843_276_0_7.png,1598214,679473,22698882,22002857,27795849,22632605,1565401,644933,21503530,20848424,27215535,22776410,65889498,168559,29563826,31025795,15970417,55943763,65917671,174327,29514496,31046692,15995301,56126198,good
MaI843_278_0_6.png,1375057,453748,24087971,26383596,30301403,12021672,1363831,420425,24173729,26596546,30450764,11761842,65767527,111882,32539119,34239212,17604215,59425712,65767957,106163,32529219,34239466,17604814,59486498,good
MaI843_277_0_8.png,788591,354675,26097111,28277611,31422058,8743763,775636,588200,26371837,28293890,31308369,8630099,66529761,89155,34715907,36529937,18789680,61105203,66536774,151440,34728031,36538828,18805611,60973607,good
MaI843_280_0_8.png,470027,191196,24512066,26349992,30594675,10725301,469236,242272,24904780,26447627,30652429,10390645,66703713,43936,34515952,36357718,18684871,62107605,66702800,54558,34511688,36359565,18690885,62077493,good
MaI843_279_0_7.png,359487,203127,28435197,29817957,32704729,6547796,356282,245857,28730397,29881846,32536362,6420696,66799253,47999,36927227,38885271,19982713,62804372,66799344,69997,36911663,38888658,19991978,62665554,good
MaI843_281_0_1.png,2309483,590774,28091486,29661220,31313340,8187352,2270273,552385,28408093,29943553,31522524,8039870,64142469,127142,34926312,36715242,18886150,58540710,64153063,130967,34895745,36723277,18901192,58427586,good
MaI843_279_0_1.png,1584449,407008,27688408,29253540,31826841,7623404,1559572,340412,28176709,29370991,31723920,7393214,64874755,84868,35134520,36963544,18999379,60170192,64875290,74388,35103005,36970905,19016372,60015756,good
MaI843_280_0_6.png,1484411,452191,21769486,25757965,30198909,12378158,1463974,385962,22693986,26125885,30451905,12036663,65725369,106205,32195220,33875911,17417155,59750452,65730068,83044,32172278,33879667,17425323,59738541,good
MaI843_279_0_6.png,971736,310162,27913675,29444244,32593351,7014481,977776,279586,28252436,29540100,32452146,6910100,66263894,70602,36005275,37912018,19484979,61769647,66264046,71578,35995790,37915964,19493754,61656896,good
MaI843_280_0_1.png,1390514,418534,19586710,23329059,28895754,16493653,1375975,375234,20893601,23504116,28873455,16120482,65352484,87720,31065720,32682187,16801128,58570703,65354389,81262,31038217,32687096,16815877,58494934,good
MaI843_279_0_5.png,676749,241436,27325209,28738909,31976426,7720491,679724,254307,27655611,28898912,31972301,7512961,66425555,55972,35241533,37117149,19072980,61744877,66423066,58039,35234927,37118034,19079779,61613815,good
MaI843_281_0_2.png,2281093,579793,28224926,29935907,31881586,7998630,2263094,545949,28601219,30183048,32187164,7917170,64510793,127437,34787078,36592749,18824758,58722508,64517758,132309,34776609,36594482,18829126,58652212,good
MaI843_281_0_3.png,1723864,440535,27949570,29581202,31967189,7901704,1720847,487896,28360245,29747942,32054369,7772081,65210370,100787,34914332,36737660,18894699,59616324,65218343,111582,34910925,36741256,18900693,59539471,good
MaI843_280_0_2.png,1788559,525512,18671512,22209307,28277957,18138836,1787434,390128,20783900,22316299,28271384,17896706,64984515,118012,30531006,32118857,16515461,57834528,64984822,79568,30506362,32121151,16523106,57799688,good
MaI843_279_0_0.png,1978660,443670,27223205,29081332,31530468,6185446,1988552,271319,27585495,29091980,31444971,6120473,63966818,87280,35230645,37083686,19060624,60653934,63969188,58419,35202323,37086490,19068659,60581769,good
MaI843_053_0_7.png,970411,453697,28032921,29694358,31504147,6872619,963789,530060,28644414,29872034,31605179,6792149,66171295,104615,37071049,38970074,20063297,61639727,66177133,146350,37052106,38965580,20054589,61691569,bad
MaI843_054_0_5.png,1258154,379512,21703901,25427717,30029529,14657929,1239934,440930,22644508,25398552,29943093,14677078,65960660,81338,31368513,32991117,16974021,58738889,65973138,104518,31349658,32991318,16972375,58658740,bad
MaI843_054_0_1.png,790413,240352,23861930,27039163,30783702,10981147,785089,465033,24263270,26952358,30813599,11180206,66532955,48022,32810278,34526535,17765372,60170943,66541701,118239,32799094,34524612,17759447,60150172,bad
MaI843_053_0_8.png,1055309,449567,28338472,30090922,31666034,5965875,1055269,428420,29160316,30321552,31856048,6019232,66152591,104769,37826554,39780514,20467700,62141353,66153155,111946,37797598,39776086,20459840,62173622,bad
MaI843_054_0_4.png,1591409,452056,22118304,25689892,29862833,13484573,1617509,573577,23479888,25761072,29891716,13507861,65514567,95718,31771470,33418700,17198913,58515315,65522797,143605,31785680,33416670,17196254,58463617,bad
MaI843_055_0_5.png,625147,310638,27247168,29403855,31902716,6770626,623473,463541,28120005,29495020,32171204,6713102,66550723,69852,36148296,38046781,19571662,61962404,66547869,125473,36173473,38042550,19564128,62028266,bad
MaI843_054_0_6.png,1426058,436925,22647059,25668429,29993760,14754835,1409499,518928,23239505,25725212,29976452,14829871,65801614,93893,31200877,32820145,16888342,58077275,65809553,130772,31196453,32816968,16884622,57994661,bad
MaI843_054_0_2.png,1525421,370966,25216252,27938543,31061446,9497583,1514964,590041,25379085,27933702,31153399,9606097,65537275,81782,33165542,34904375,17959944,59599783,65541832,147189,33188945,34902022,17953947,59592227,bad
MaI843_054_0_3.png,1743806,441005,23632681,26967911,30501839,11274285,1737612,626597,24127385,27041181,30470011,11380852,65277640,89155,32380603,34062831,17530681,58791055,65284066,154933,32406723,34060087,17526081,58765272,bad
MaI843_056_0_4.png,2565242,532997,24910179,22051015,25710017,27628538,2565797,605489,24754272,22396677,25983936,27419889,64481486,107695,27333435,28759069,14795347,51445956,64490503,149927,27336020,28758429,14794128,51437931,bad
MaI843_057_0_4.png,817964,262555,30073809,30726478,31316434,6404618,824021,722453,29908963,30733332,31538077,6544670,66411064,53937,38184125,40203112,20690742,61647288,66406553,205421,38277789,40192568,20670581,61762664,bad
MaI843_056_0_6.png,1470250,381468,22693304,19483283,25920293,27214781,1467498,556018,22419496,20219953,26293161,26954654,65905852,81116,28366392,29858631,15356757,54418457,65912144,135092,28392478,29857663,15356771,54394862,bad
MaI843_057_0_1.png,867353,257573,30421612,30068462,30608785,6092117,880408,547934,30213307,30099979,30731357,6231212,66075625,54253,38945848,41027160,21097377,61965665,66071246,137578,39007687,41025323,21091141,62061818,bad
MaI843_056_0_3.png,2475998,516416,24947710,21998439,25755772,27200701,2503362,600185,24745276,22507850,26214711,27088689,64438264,103556,27563124,29014357,14925810,51883029,64438460,156483,27585084,29010274,14919591,51873177,bad
MaI843_056_0_5.png,1841404,406010,23650619,20063326,25640711,27778464,1851725,583247,23171512,20816123,26131076,27452236,65408582,75466,27694427,29151340,14995525,52770934,65414999,135055,27724102,29148639,14991744,52755078,bad
MaI843_058_0_4.png,2796173,682812,20567884,22680378,27913134,19756358,2802098,857024,22437541,22816796,27945244,19804751,64547001,147618,29726126,31255126,16097416,54881212,64552020,219788,29760723,31248720,16087892,54861651,bad
MaI843_058_0_2.png,2338326,636619,21036648,23876819,28597469,19054881,2366323,864305,22717713,23945836,28619425,19053995,64799102,140025,29147788,30653587,15779237,55023419,64797803,224975,29196039,30649460,15772781,54992115,bad
